time, x, y, z
0.08438, 0.18750, 0.07031, 0.70312 
0.08469, -0.34375, 0.17969, 1.17188 
0.08500, 0.11719, 0.06250, 0.96094 
0.08531, 0.00781, 0.13281, 0.82812 
0.08563, -0.25000, 0.00000, 1.08594 
0.08594, 0.03125, 0.04688, 0.88281 
0.08625, 0.07031, 0.12500, 0.86719 
0.08656, -0.18750, -0.09375, 1.10156 
0.08688, -0.05469, 0.15625, 0.92969 
0.08719, 0.02344, -0.15625, 0.82812 
0.08750, -0.31250, 0.07812, 1.14844 
0.08781, 0.09375, -0.15625, 0.71875 
0.08812, -0.04688, -0.05469, 0.82812 
0.08844, -0.33594, -0.09375, 1.08594 
0.08875, 0.18750, -0.07031, 0.60938 
0.08906, -0.30469, 0.00000, 1.10156 
0.08937, -0.10156, 0.03125, 1.00000 
0.08969, 0.15625, 0.08594, 0.67969 
0.09000, -0.41406, 0.00781, 1.25000 
0.09031, 0.21094, 0.16406, 0.79688 
0.09062, -0.04688, 0.07812, 0.85938 
0.09094, -0.24219, 0.18750, 1.03906 
0.09125, 0.05469, 0.16406, 0.65625 
0.09156, -0.21094, 0.19531, 1.00000 
0.09187, -0.13281, 0.07812, 1.07031 
0.09219, -0.01562, 0.25000, 0.75000 
0.09250, -0.10156, -0.02344, 0.94531 
0.09281, -0.26562, 0.23438, 1.02344 
0.09312, 0.09375, 0.03906, 0.68750 
0.09344, -0.25000, 0.00000, 0.97656 
0.09375, -0.20312, 0.02344, 0.97656 
0.09406, 0.14844, -0.09375, 0.60938 
0.09438, -0.28125, -0.07031, 1.14062 
0.09469, -0.03906, -0.19531, 0.85938 
0.09500, -0.03906, -0.19531, 0.85938 
0.09531, 0.07812, 0.00781, 0.75000 
0.09563, -0.42969, 0.00000, 1.19531 
0.09594, 0.18750, 0.02344, 0.73438 
0.09625, -0.14844, -0.03906, 0.94531 
0.09656, -0.26562, 0.17188, 1.13281 
0.09688, 0.22656, 0.04688, 0.67188 
0.09719, -0.35156, 0.14844, 1.18750 
0.09750, 0.00000, 0.14062, 0.97656 
0.09781, 0.02344, 0.14844, 0.74219 
0.09813, -0.28125, 0.13281, 1.10938 
0.09844, 0.03906, 0.03906, 0.85938 
0.09875, 0.03125, 0.21094, 0.78125 
0.09906, -0.19531, -0.16406, 1.00781 
0.09938, -0.03906, 0.21875, 0.82812 
0.09969, 0.01562, -0.10938, 0.77344 
0.10000, -0.32812, 0.07031, 1.17188 
0.10031, 0.07031, -0.14062, 0.75000 
0.10063, 0.00000, -0.01562, 0.82031 
0.10094, -0.33594, -0.17969, 1.18750 
0.10125, 0.21875, -0.14062, 0.63281 
0.10156, -0.30469, -0.03125, 1.05469 
0.10188, -0.14844, 0.02344, 1.00000 
0.10219, 0.19531, 0.05469, 0.69531 
0.10250, -0.44531, 0.00781, 1.26562 
0.10281, 0.21094, 0.00000, 0.80469 
0.10313, -0.03125, 0.00000, 0.88281 
0.10344, -0.25781, 0.00000, 1.11719 
0.10375, 0.17188, 0.14062, 0.71094 
0.10406, -0.14062, 0.28125, 0.99219 
0.10437, -0.13281, 0.07812, 1.11719 
0.10469, -0.02344, 0.21875, 0.80469 
0.10500, -0.10938, -0.03906, 0.88281 
0.10531, -0.25000, 0.06250, 1.01562 
0.10562, 0.07031, 0.01562, 0.70312 
0.10594, -0.18750, 0.00781, 0.96094 
0.10625, -0.18750, 0.00781, 0.96094 
0.10656, -0.25000, 0.09375, 0.96875 
0.10687, 0.13281, -0.10938, 0.62500 
0.10719, -0.26562, -0.02344, 1.08594 
0.10750, -0.09375, -0.16406, 0.92969 
0.10781, 0.07031, 0.00000, 0.68750 
0.10812, -0.41406, 0.00000, 1.22656 
