time, x, y, z
0.12000, 0.04688, 0.10938, 0.96875 
0.12031, 0.09375, 0.05469, 0.93750 
0.12062, 0.10938, 0.06250, 0.93750 
0.12094, 0.10156, 0.07812, 0.97656 
0.12125, 0.10156, 0.07812, 0.97656 
0.12156, 0.09375, 0.02344, 0.95312 
0.12187, 0.08594, 0.00781, 0.96094 
0.12219, 0.08594, 0.07031, 0.93750 
0.12250, 0.09375, 0.07031, 0.92969 
0.12281, 0.09375, 0.06250, 0.98438 
0.12312, 0.08594, 0.03125, 0.95312 
0.12344, 0.10938, 0.05469, 0.92969 
0.12375, 0.09375, 0.06250, 0.95312 
0.12406, 0.07812, 0.07031, 0.95312 
0.12437, 0.10156, 0.04688, 0.94531 
0.12469, 0.11719, 0.04688, 0.96094 
0.12500, 0.10938, 0.06250, 0.96875 
0.12531, 0.10938, 0.03125, 0.92188 
0.12563, 0.07031, 0.06250, 0.96094 
0.12594, 0.07031, 0.05469, 0.95312 
0.12625, 0.09375, 0.03906, 0.97656 
0.12656, 0.08594, 0.05469, 0.97656 
0.12688, 0.07812, 0.05469, 0.96875 
0.12719, 0.11719, 0.02344, 0.95312 
0.12750, 0.10938, 0.03906, 1.00000 
0.12781, 0.09375, 0.03906, 1.03125 
0.12812, 0.13281, 0.05469, 0.93750 
0.12844, 0.10938, 0.06250, 0.95312 
0.12875, 0.10938, 0.07812, 0.93750 
0.12906, 0.08594, 0.07031, 0.95312 
0.12937, 0.09375, 0.04688, 0.93750 
0.12969, 0.09375, 0.05469, 0.92969 
0.13000, 0.08594, 0.06250, 0.93750 
0.13031, 0.09375, 0.05469, 0.96094 
0.13062, 0.08594, 0.07031, 0.90625 
0.13094, 0.07031, 0.09375, 0.92969 
0.13125, 0.07031, 0.09375, 0.92969 
0.13156, 0.14062, 0.07031, 0.93750 
0.13187, 0.06250, 0.10156, 0.96875 
0.13219, 0.16406, 0.07812, 0.94531 
0.13250, 0.14062, 0.07031, 0.92969 
0.13281, 0.07812, 0.08594, 0.87500 
0.13312, 0.05469, 0.09375, 0.89844 
0.13344, 0.17188, 0.04688, 0.93750 
0.13375, 0.09375, 0.05469, 0.95312 
0.13406, 0.14062, 0.03906, 0.98438 
0.13437, 0.17969, 0.00000, 0.96875 
0.13469, 0.09375, 0.03906, 0.94531 
0.13500, 0.11719, 0.00000, 0.96094 
0.13531, 0.10156, 0.00000, 0.95312 
0.13562, 0.10938, 0.00000, 0.86719 
0.13594, 0.06250, 0.11719, 0.95312 
0.13625, 0.08594, 0.12500, 0.98438 
0.13656, 0.08594, 0.06250, 0.92188 
0.13687, 0.08594, 0.05469, 0.93750 
0.13719, 0.07812, 0.06250, 1.00000 
0.13750, 0.05469, 0.06250, 1.00781 
0.13781, 0.14062, 0.04688, 0.96875 
0.13812, 0.17188, 0.07812, 0.95312 
0.13844, 0.09375, 0.04688, 0.96875 
0.13875, 0.16406, 0.07031, 0.94531 
0.13906, 0.10938, 0.05469, 0.96875 
0.13937, 0.10156, 0.05469, 0.94531 
0.13969, 0.06250, 0.08594, 0.90625 
0.14000, 0.08594, 0.08594, 0.92969 
0.14031, 0.13281, 0.08594, 0.94531 
0.14062, 0.09375, 0.07812, 0.96094 
0.14094, 0.05469, 0.09375, 0.89844 
0.14125, 0.14844, 0.04688, 0.96094 
0.14156, 0.07031, 0.10156, 0.87500 
0.14188, 0.14844, 0.06250, 0.95312 
0.14219, 0.11719, 0.04688, 0.95312 
0.14250, 0.10156, 0.06250, 0.95312 
0.14281, 0.05469, 0.10156, 0.93750 
0.14313, 0.05469, 0.10156, 0.93750 
0.14344, 0.06250, 0.10938, 0.97656 
0.14375, 0.07031, 0.08594, 0.95312 
0.14406, 0.08594, 0.06250, 0.96094 
0.14438, 0.10156, 0.04688, 0.96094 
0.14469, 0.09375, 0.07031, 0.95312 
0.14500, 0.07812, 0.03906, 0.96094 
0.14531, 0.07812, 0.06250, 0.95312 
0.14563, 0.09375, 0.07031, 0.96875 
0.14594, 0.07812, 0.04688, 0.89062 
0.14625, 0.10156, 0.05469, 0.92969 
0.14656, 0.09375, 0.06250, 1.00000 
0.14688, 0.11719, 0.09375, 0.93750 
0.14719, 0.10156, 0.06250, 0.94531 
0.14750, 0.10156, 0.05469, 0.93750 
0.14781, 0.08594, 0.06250, 0.96094 
0.14813, 0.10156, 0.07031, 0.94531 
0.14844, 0.09375, 0.05469, 0.91406 
0.14875, 0.09375, 0.05469, 0.95312 
0.14906, 0.10156, 0.04688, 0.95312 
0.14938, 0.10938, 0.06250, 0.94531 
0.14969, 0.09375, 0.07031, 0.98438 
0.15000, 0.10938, 0.07812, 0.96094 
0.15031, 0.10156, 0.07031, 0.96094 
0.15063, 0.08594, 0.10156, 0.88281 
0.15094, 0.12500, 0.02344, 0.90625 
0.15125, 0.12500, 0.03125, 0.90625 
0.15156, 0.09375, 0.04688, 0.95312 
0.15188, 0.07812, 0.04688, 0.94531 
0.15219, 0.01562, 0.04688, 0.96875 
0.15250, 0.08594, 0.05469, 0.96094 
0.15281, 0.12500, 0.05469, 0.98438 
0.15313, 0.18750, 0.03125, 0.98438 
0.15344, 0.21094, 0.00000, 0.98438 
0.15375, 0.10938, 0.03906, 0.93750 
0.15406, 0.11719, 0.00000, 0.94531 
0.15438, 0.11719, 0.00000, 0.94531 
0.15469, 0.10156, 0.03906, 0.90625 
0.15500, 0.06250, 0.09375, 0.95312 
0.15531, 0.10156, 0.08594, 0.94531 
0.15563, 0.11719, 0.08594, 0.97656 
0.15594, 0.10156, 0.07031, 0.96094 
0.15625, 0.10156, 0.03906, 0.96094 
0.15656, 0.10938, 0.03906, 0.97656 
0.15688, 0.10938, 0.05469, 0.96875 
0.15719, 0.09375, 0.10156, 0.96094 
0.15750, 0.06250, 0.11719, 0.95312 
0.15781, 0.07031, 0.07031, 0.96094 
0.15813, 0.10938, 0.01562, 0.96875 
0.15844, 0.10938, 0.03125, 0.84375 
0.15875, 0.08594, 0.09375, 0.96094 
0.15906, 0.10938, 0.06250, 0.92969 
0.15938, 0.09375, 0.05469, 0.95312 
0.15969, 0.07812, 0.07031, 0.96094 
0.16000, 0.08594, 0.08594, 0.95312 
0.16031, 0.08594, 0.05469, 0.93750 
0.16062, 0.12500, 0.06250, 0.94531 
0.16094, 0.10938, 0.07031, 0.93750 
0.16125, 0.13281, 0.05469, 1.00000 
0.16156, 0.10938, 0.07031, 1.03125 
0.16187, 0.14062, 0.04688, 1.01562 
0.16219, 0.07812, 0.06250, 1.03906 
0.16250, 0.11719, 0.07812, 1.03125 
0.16281, 0.13281, 0.07812, 0.94531 
0.16312, 0.08594, 0.05469, 1.02344 
0.16344, 0.08594, 0.05469, 0.96875 
0.16375, 0.06250, 0.08594, 0.90625 
0.16406, 0.06250, 0.09375, 0.92188 
0.16437, 0.10156, 0.07031, 0.95312 
0.16469, 0.10156, 0.07031, 0.95312 
0.16500, 0.10938, 0.01562, 0.95312 
0.16531, 0.09375, 0.07812, 0.93750 
0.16562, 0.10938, 0.06250, 0.94531 
0.16594, 0.10938, 0.05469, 0.95312 
0.16625, 0.10938, 0.07031, 0.95312 
0.16656, 0.10938, 0.06250, 0.95312 
0.16687, 0.08594, 0.03125, 0.99219 
0.16719, 0.07812, 0.07031, 0.99219 
0.16750, 0.11719, 0.07031, 0.93750 
0.16781, 0.09375, 0.07031, 0.92188 
0.16812, 0.10156, 0.05469, 0.97656 
0.16844, 0.10938, 0.05469, 0.93750 
0.16875, 0.08594, 0.05469, 0.95312 
0.16906, 0.10156, 0.00781, 0.94531 
0.16937, 0.09375, 0.04688, 0.93750 
0.16969, 0.12500, 0.07031, 0.96094 
0.17000, 0.07812, 0.07812, 0.97656 
0.17031, 0.08594, 0.07812, 0.94531 
0.17062, 0.09375, 0.09375, 1.01562 
0.17094, 0.03125, 0.07031, 0.99219 
0.17125, 0.00000, 0.08594, 0.99219 
0.17156, 0.03125, 0.04688, 0.96094 
0.17188, 0.09375, 0.07031, 0.97656 
0.17219, 0.12500, 0.02344, 0.99219 
0.17250, 0.09375, 0.05469, 0.94531 
0.17281, 0.09375, 0.06250, 0.96875 
0.17313, 0.09375, 0.07031, 0.92188 
0.17344, 0.10156, 0.07031, 0.95312 
0.17375, 0.08594, 0.07031, 0.92188 
0.17406, 0.09375, 0.07031, 0.93750 
0.17438, 0.09375, 0.06250, 0.92969 
0.17469, 0.10938, 0.08594, 0.94531 
0.17500, 0.10938, 0.05469, 0.96094 
0.17531, 0.11719, 0.07031, 0.96094 
0.17563, 0.12500, 0.07812, 1.01562 
0.17594, 0.12500, 0.07812, 1.01562 
0.17625, 0.12500, 0.04688, 0.96094 
0.17656, 0.11719, 0.04688, 0.96875 
0.17688, 0.11719, 0.08594, 0.96094 
0.17719, 0.10938, 0.01562, 0.97656 
0.17750, 0.09375, 0.04688, 0.96875 
0.17781, 0.10156, 0.08594, 0.99219 
0.17813, 0.10938, 0.00781, 0.95312 
0.17844, 0.11719, 0.05469, 0.92188 
0.17875, 0.10156, 0.05469, 0.94531 
0.17906, 0.09375, 0.04688, 0.95312 
0.17938, 0.12500, 0.05469, 0.93750 
0.17969, 0.10938, 0.06250, 1.00000 
0.18000, 0.11719, 0.05469, 1.00000 
0.18031, 0.10938, 0.04688, 0.93750 
0.18063, 0.14062, 0.05469, 0.98438 
0.18094, 0.10156, 0.03125, 0.95312 
0.18125, 0.10938, 0.03906, 0.93750 
0.18156, 0.07812, 0.05469, 0.91406 
