time, x, y, z
0.06469, 1.45312, -8.64062, -0.46875 
0.06500, 0.96875, -8.25781, 2.77344 
0.06531, 0.55469, -2.74219, 3.75000 
0.06563, 0.79688, 3.56250, 3.53906 
0.06594, -0.42969, 8.13281, 2.69531 
0.06625, -1.81250, 9.57812, 1.17188 
0.06656, 0.46094, 5.90625, -1.72656 
0.06688, 0.46094, 5.90625, -1.72656 
0.06719, -1.31250, 0.53125, -1.44531 
0.06750, 0.50000, -5.92969, -1.54688 
0.06781, 0.78906, -8.67188, 0.26562 
0.06813, 1.20312, -8.58594, 1.89844 
0.06844, 0.50000, -3.21875, 3.58594 
0.06875, 1.09375, 2.58594, 2.92188 
0.06906, -0.32031, 7.85938, 3.13281 
0.06938, -0.85938, 9.61719, 1.10938 
0.06969, -1.51562, 6.25781, 0.03125 
0.07000, 0.31250, 1.14062, -2.49219 
0.07031, -0.87500, -5.45312, -1.21094 
0.07063, 1.84375, -8.60938, -0.94531 
0.07094, 0.57812, -8.86719, 2.58594 
0.07125, 0.89844, -3.92188, 3.15625 
0.07156, 0.49219, 1.79688, 3.59375 
0.07188, 0.17969, 7.45312, 2.48438 
0.07219, -0.98438, 9.33594, 1.33594 
0.07250, -0.42969, 6.92969, -0.47656 
0.07281, -1.67188, 1.45312, -0.49219 
0.07312, 0.57812, -4.50000, -2.23438 
0.07344, 0.45312, -8.53125, -0.78906 
0.07375, 1.49219, -9.22656, 0.98438 
0.07406, 0.50000, -4.39844, 3.80469 
0.07437, 0.81250, 0.77344, 3.60156 
0.07469, 0.03125, 7.28906, 3.75000 
0.07500, -0.82031, 9.00781, 1.32812 
0.07531, -0.33594, 7.25000, -0.27344 
0.07562, -1.01562, 2.27344, -1.50000 
0.07594, -0.42969, -4.18750, -1.50000 
0.07625, 1.35938, -8.19531, -1.25000 
0.07656, 0.36719, -9.48438, 1.70312 
0.07687, 1.12500, -4.96094, 2.72656 
0.07719, 0.50781, 0.08594, 3.71875 
0.07750, 0.01562, 6.77344, 3.49219 
0.07781, -0.22656, 9.07812, 1.82812 
0.07812, -0.78906, 7.99219, -0.17188 
0.07844, -1.11719, 2.71875, -0.87500 
0.07875, 0.38281, -3.05469, -2.11719 
0.07906, -0.04688, -8.37500, -0.82812 
0.07938, -0.04688, -8.37500, -0.82812 
0.07969, 1.44531, -9.21875, 0.40625 
0.08000, 0.67188, -5.99219, 3.35938 
0.08031, 0.57031, -0.64062, 3.51562 
0.08063, -0.07812, 6.36719, 3.74219 
0.08094, -0.19531, 8.79688, 1.87500 
0.08125, -1.32031, 8.46094, -0.05469 
0.08156, 0.03125, 3.63281, -1.37500 
0.08188, -1.27344, -2.23438, -1.03906 
0.08219, 1.12500, -7.71875, -1.73438 
0.08250, 0.56250, -8.93750, 0.54688 
0.08281, 1.43750, -6.78906, 2.55469 
0.08313, 0.25781, -1.18750, 3.98438 
0.08344, 0.29688, 5.49219, 3.54688 
0.08375, -0.59375, 8.75000, 2.64844 
0.08406, -0.75781, 8.98438, -0.29688 
0.08438, -0.48438, 4.55469, -1.15625 
0.08469, -0.89844, -1.26562, -1.44531 
0.08500, 0.75000, -7.29688, -1.41406 
0.08531, 0.54688, -8.88281, 0.28125 
0.08563, 1.43750, -7.57031, 2.32812 
0.08594, 0.53906, -1.75000, 3.61719 
0.08625, 0.31250, 4.83594, 3.60156 
0.08656, -0.40625, 8.67188, 2.87500 
0.08688, -0.89844, 9.39062, 0.31250 
0.08719, -1.00781, 4.98438, -0.84375 
0.08750, 0.00000, -0.46094, -2.28125 
0.08781, -0.06250, -6.82812, -1.04688 
0.08812, 1.10156, -8.72656, -0.02344 
0.08844, 1.08594, -8.00000, 2.64062 
0.08875, 0.57812, -2.40625, 3.39062 
0.08906, 0.32031, 3.92188, 3.50000 
0.08937, -0.17188, 8.17188, 2.48438 
0.08969, -1.09375, 9.47656, 0.78125 
0.09000, -0.54688, 5.59375, -0.68750 
0.09031, -0.41406, 0.28906, -1.60938 
0.09062, -0.07812, -5.84375, -1.24219 
0.09094, 0.50000, -8.62500, 0.04688 
0.09125, 1.70312, -8.39062, 1.39844 
0.09156, 0.46094, -3.18750, 3.42969 
0.09187, 0.46094, -3.18750, 3.42969 
0.09219, 1.00781, 2.79688, 3.25000 
0.09250, -0.44531, 7.96875, 3.56250 
0.09281, -0.91406, 9.49219, 1.25000 
0.09312, -1.06250, 6.21094, -0.44531 
0.09344, -0.26562, 0.88281, -2.07031 
0.09375, -0.79688, -5.33594, -1.13281 
0.09406, 1.25781, -8.57812, -0.76562 
0.09438, 1.00000, -8.85938, 1.77344 
0.09469, 1.05469, -3.67188, 3.18750 
0.09500, 0.70312, 1.90625, 3.70312 
0.09531, -0.10938, 7.63281, 3.52344 
0.09563, -0.98438, 9.34375, 1.64844 
0.09594, -0.58594, 6.64844, -0.65625 
0.09625, -0.60938, 1.46875, -1.76562 
0.09656, 0.00000, -4.71094, -1.64844 
0.09688, 0.64062, -8.30469, -0.62500 
0.09719, 0.88281, -9.09375, 1.82812 
0.09750, 0.88281, -4.28906, 3.03906 
0.09781, 0.62500, 0.83594, 3.23438 
0.09813, 0.47656, 7.11719, 3.02344 
0.09844, -1.01562, 9.00781, 2.31250 
0.09875, -0.53125, 7.24219, -0.19531 
0.09906, -1.00000, 2.15625, -1.25000 
0.09938, 0.27344, -3.87500, -2.18750 
0.09969, 0.20312, -8.16406, -1.03125 
0.10000, 1.42969, -9.21875, 1.09375 
0.10031, 0.06250, -5.14062, 3.77344 
0.10063, 1.18750, -0.08594, 2.84375 
0.10094, 0.17969, 6.71875, 3.25000 
0.10125, -0.46094, 8.89844, 2.06250 
0.10156, -0.75000, 8.00000, 0.28125 
0.10188, -0.91406, 2.95312, -1.06250 
0.10219, -0.29688, -3.01562, -1.88281 
0.10250, 0.58594, -7.91406, -1.63281 
0.10281, 0.82031, -9.31250, 0.49219 
0.10313, 1.03906, -6.07812, 3.00000 
0.10344, -0.39062, -0.60938, 4.64062 
0.10375, 1.21875, 6.07031, 2.68750 
0.10406, -1.03125, 8.96094, 2.25000 
0.10437, 0.02344, 8.46094, -0.47656 
0.10469, 0.02344, 8.46094, -0.47656 
0.10500, -1.23438, 3.62500, -0.37500 
0.10531, -0.11719, -2.03906, -1.78125 
0.10562, -0.17188, -7.67969, -0.84375 
0.10594, 1.07812, -8.94531, -0.41406 
0.10625, 1.08594, -6.81250, 2.37500 
0.10656, 0.69531, -1.37500, 3.59375 
0.10687, 0.54688, 5.37500, 4.17188 
0.10719, -0.96094, 8.66406, 2.88281 
0.10750, -1.14844, 8.93750, 0.50781 
0.10781, -0.21875, 4.67188, -2.11719 
0.10812, -0.72656, -1.35156, -2.00000 
0.10844, 0.87500, -7.01562, -1.35938 
0.10875, 0.29688, -8.99219, 1.25000 
0.10906, 1.31250, -7.51562, 2.36719 
0.10938, 0.46875, -2.03125, 3.50000 
0.10969, 0.69531, 4.50000, 2.96094 
0.11000, -0.36719, 8.57031, 2.82812 
0.11031, -0.91406, 9.61719, 0.72656 
0.11063, -1.35156, 5.35156, -0.37500 
0.11094, 0.30469, -0.28906, -2.64844 
0.11125, -0.33594, -6.75000, -1.34375 
0.11156, 1.53906, -8.88281, -0.43750 
0.11188, 0.88281, -8.24219, 3.10938 
0.11219, 1.00781, -2.60156, 3.64844 
0.11250, -0.03906, 3.91406, 3.67969 
0.11281, -0.22656, 8.39844, 2.45312 
0.11313, -0.80469, 9.58594, 0.24219 
0.11344, -0.92188, 5.67188, -0.75781 
0.11375, 0.00000, 0.25000, -1.64062 
0.11406, -0.39844, -6.00781, -0.65625 
0.11438, 1.07812, -8.54688, -0.39062 
0.11469, 1.14844, -8.42969, 1.89844 
0.11500, 0.99219, -3.12500, 3.00781 
0.11531, -0.11719, 2.78125, 3.50000 
0.11563, 0.71094, 8.03125, 2.96875 
0.11594, -2.13281, 9.57031, 1.80469 
0.11625, 0.20312, 6.23438, -1.53125 
0.11656, -0.39062, 0.93750, -1.80469 
0.11688, -0.32812, -5.50781, -0.98438 
0.11719, -0.32812, -5.50781, -0.98438 
0.11750, 0.92969, -8.45312, 0.03906 
0.11781, 1.03906, -8.91406, 1.68750 
0.11813, 0.57031, -3.69531, 2.97656 
0.11844, 1.08594, 1.89062, 2.66406 
0.11875, -0.27344, 7.61719, 3.26562 
0.11906, -0.60156, 9.49219, 2.01562 
0.11938, -1.41406, 6.64062, 0.39062 
0.11969, 0.02344, 1.41406, -2.39062 
0.12000, -0.25781, -4.82031, -1.89844 
0.12031, 1.06250, -8.53125, -0.82812 
0.12062, 0.75781, -9.00781, 2.17188 
0.12094, 0.73438, -4.28906, 3.32812 
0.12125, 0.57031, 1.09375, 3.50000 
0.12156, 0.60156, 7.17969, 2.57812 
0.12187, -1.25000, 9.14844, 1.84375 
0.12219, -0.18750, 7.18750, 0.04688 
0.12250, -1.43750, 2.06250, -0.82812 
0.12281, -0.07812, -4.16406, -2.17188 
0.12312, 1.25781, -8.17188, -1.57031 
0.12344, 0.53906, -9.31250, 1.35156 
0.12375, 0.93750, -4.96875, 3.42188 
0.12406, 0.57812, 0.07812, 4.00781 
0.12437, 0.51562, 6.78125, 3.34375 
0.12469, -1.12500, 9.07031, 1.62500 
0.12500, -0.25781, 7.71875, -0.18750 
0.12531, -1.00000, 2.90625, -1.27344 
0.12563, -0.45312, -3.47656, -1.60156 
0.12594, 1.16406, -8.04688, -1.34375 
0.12625, 0.39844, -9.41406, 1.28125 
0.12656, 1.17188, -5.84375, 2.63281 
0.12688, 0.53125, -0.60156, 3.93750 
0.12719, 0.02344, 6.31250, 3.50000 
0.12750, -0.60938, 8.99219, 1.99219 
0.12781, -0.00781, 8.46875, -0.25000 
0.12812, -2.10156, 3.28125, -0.46875 
0.12844, 1.06250, -2.54688, -2.69531 
0.12875, -0.15625, -8.00000, -0.63281 
0.12906, -0.15625, -8.00000, -0.63281 
0.12937, 0.94531, -9.33594, 0.52344 
0.12969, 1.14844, -6.57031, 2.96094 
0.13000, 0.63281, -1.23438, 3.39062 
0.13031, -0.20312, 5.89062, 3.77344 
0.13062, 0.20312, 8.74219, 1.75000 
0.13094, -1.00000, 9.12500, 0.42188 
0.13125, -1.85156, 4.05469, -0.53906 
0.13156, 1.05469, -1.63281, -2.65625 
0.13187, -0.64844, -7.49219, -0.80469 
0.13219, 1.29688, -9.20312, 0.09375 
0.13250, 1.17188, -7.07812, 3.02344 
0.13281, 0.43750, -1.94531, 3.52344 
0.13312, -0.10938, 5.21875, 3.71094 
0.13344, 0.65625, 8.53125, 1.77344 
0.13375, -1.97656, 9.37500, 0.72656 
0.13406, -0.26562, 4.79688, -0.98438 
0.13437, -0.25000, -0.61719, -1.75000 
0.13469, -0.46875, -7.01562, -1.12500 
0.13500, 1.75781, -8.96094, -0.49219 
0.13531, 0.87500, -7.89062, 2.84375 
0.13562, 0.45312, -2.39844, 3.64844 
0.13594, 0.28125, 4.39062, 3.64844 
0.13625, -0.09375, 8.48438, 2.52344 
0.13656, -1.27344, 9.59375, 0.42188 
0.13687, -0.15625, 5.65625, -1.14062 
0.13719, -1.55469, -0.25000, -0.75000 
0.13750, 0.96875, -6.27344, -1.88281 
0.13781, 0.37500, -8.84375, 0.02344 
0.13812, 1.99219, -8.34375, 1.53906 
0.13844, 0.31250, -2.66406, 4.05469 
0.13875, 0.78125, 3.32812, 3.50000 
0.13906, -0.68750, 8.26562, 3.59375 
0.13937, -0.28906, 9.34375, 0.37500 
0.13969, -1.45312, 5.92969, -0.72656 
0.14000, -0.14062, 0.34375, -1.73438 
0.14031, -0.25781, -5.56250, -1.09375 
0.14062, 0.65625, -8.68750, -0.48438 
0.14094, 1.85156, -8.57812, 1.45312 
0.14125, 1.85156, -8.57812, 1.45312 
0.14156, 0.43750, -3.31250, 3.73438 
0.14188, 0.75000, 2.30469, 3.57031 
0.14219, -0.28125, 7.75000, 3.51562 
0.14250, -0.75781, 9.20312, 1.09375 
0.14281, -1.02344, 6.54688, -0.78906 
0.14313, -0.50000, 1.07812, -1.70312 
0.14344, -0.10938, -4.87500, -1.60156 
0.14375, 0.73438, -8.45312, -0.50000 
0.14406, 1.40625, -9.02344, 1.52344 
0.14438, 0.64062, -3.85156, 3.64062 
0.14469, 0.69531, 1.29688, 3.32031 
0.14500, -0.12500, 7.50000, 3.54688 
0.14531, -0.75000, 9.00781, 1.34375 
0.14563, -0.85156, 7.02344, -0.50000 
0.14594, -0.13281, 1.75000, -1.72656 
0.14625, -0.81250, -4.36719, -1.21094 
0.14656, 1.00000, -8.25781, -0.62500 
0.14688, 0.59375, -9.26562, 1.62500 
0.14719, 1.00000, -4.67188, 2.64844 
0.14750, 0.86719, 0.26562, 3.17969 
0.14781, 0.05469, 6.93750, 3.53906 
0.14813, -0.73438, 9.02344, 2.24219 
0.14844, -0.53125, 7.60938, -0.14062 
0.14875, -0.74219, 2.51562, -1.50000 
0.14906, -0.32812, -3.55469, -2.04688 
0.14938, 0.67969, -8.17969, -0.79688 
0.14969, 0.38281, -9.39062, 1.21094 
0.15000, 1.12500, -5.60156, 2.61719 
0.15031, 0.82812, -0.31250, 3.26562 
0.15063, 0.09375, 6.52344, 3.66406 
0.15094, -0.53125, 9.00000, 2.42188 
